2017-11-11 15:43:22.274 INFO  [n.f.scl.SCL] Port-ADD: s002:s002-eth0
2017-11-11 15:43:22.274 INFO  [n.f.scl.SCL] Port-ADD: s009:s009-eth3
2017-11-11 15:43:22.274 INFO  [n.f.scl.SCL] Port-ADD: s007:s007-eth1
2017-11-11 15:43:22.278 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.278 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.278 INFO  [n.f.scl.SCL] Event Count: [7, 0, 9, 0, 160, 160]
2017-11-11 15:43:22.278 INFO  [n.f.scl.SCL] Event Count: [7, 0, 9, 0, 160, 160]
2017-11-11 15:43:22.278 INFO  [n.f.scl.SCL] Port-ADD: s009:s009-eth2
2017-11-11 15:43:22.278 INFO  [n.f.scl.SCL] Port-ADD: s012:s012-eth2
2017-11-11 15:43:22.281 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.281 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.281 INFO  [n.f.scl.SCL] Event Count: [7, 0, 11, 0, 180, 180]
2017-11-11 15:43:22.281 INFO  [n.f.scl.SCL] Event Count: [7, 0, 11, 0, 180, 180]
2017-11-11 15:43:22.281 INFO  [n.f.scl.SCL] Port-ADD: s007:s007-eth0
2017-11-11 15:43:22.281 INFO  [n.f.scl.SCL] Port-ADD: s011:s011-eth2
2017-11-11 15:43:22.281 INFO  [n.f.scl.SCL] Port-ADD: s011:s011-eth3
2017-11-11 15:43:22.281 INFO  [n.f.scl.SCL] Port-ADD: s011:s011-eth0
2017-11-11 15:43:22.284 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.284 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.284 INFO  [n.f.scl.SCL] Event Count: [7, 0, 15, 0, 200, 200]
2017-11-11 15:43:22.284 INFO  [n.f.scl.SCL] Event Count: [7, 0, 15, 0, 200, 200]
2017-11-11 15:43:22.284 INFO  [n.f.scl.SCL] Port-ADD: s011:s011-eth1
2017-11-11 15:43:22.286 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.286 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.286 INFO  [n.f.scl.SCL] Event Count: [7, 0, 16, 0, 220, 220]
2017-11-11 15:43:22.286 INFO  [n.f.scl.SCL] Event Count: [7, 0, 16, 0, 220, 220]
2017-11-11 15:43:22.302 INFO  [n.f.scl.SCL] Port-ADD: s012:s012-eth1
2017-11-11 15:43:22.303 INFO  [n.f.scl.SCL] Port-ADD: s009:s009-eth1
2017-11-11 15:43:22.303 INFO  [n.f.scl.SCL] Port-ADD: s012:s012-eth0
2017-11-11 15:43:22.303 INFO  [n.f.scl.SCL] Port-ADD: s009:s009-eth0
2017-11-11 15:43:22.305 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.305 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.305 INFO  [n.f.scl.SCL] Event Count: [7, 0, 20, 0, 240, 240]
2017-11-11 15:43:22.305 INFO  [n.f.scl.SCL] Event Count: [7, 0, 20, 0, 240, 240]
2017-11-11 15:43:22.310 INFO  [n.f.scl.SCL] Port-ADD: s005:s005-eth2
2017-11-11 15:43:22.313 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.313 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.313 INFO  [n.f.scl.SCL] Event Count: [7, 0, 21, 0, 260, 260]
2017-11-11 15:43:22.313 INFO  [n.f.scl.SCL] Event Count: [7, 0, 21, 0, 260, 260]
2017-11-11 15:43:22.313 INFO  [n.f.scl.SCL] Port-ADD: s002:s002-eth1
2017-11-11 15:43:22.315 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.315 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.315 INFO  [n.f.scl.SCL] Event Count: [7, 0, 22, 0, 280, 280]
2017-11-11 15:43:22.315 INFO  [n.f.scl.SCL] Event Count: [7, 0, 22, 0, 280, 280]
2017-11-11 15:43:22.315 INFO  [n.f.scl.SCL] Port-ADD: s005:s005-eth1
2017-11-11 15:43:22.317 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.317 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.317 INFO  [n.f.scl.SCL] Event Count: [7, 0, 23, 0, 300, 300]
2017-11-11 15:43:22.317 INFO  [n.f.scl.SCL] Event Count: [7, 0, 23, 0, 300, 300]
2017-11-11 15:43:22.317 INFO  [n.f.scl.SCL] Port-ADD: s005:s005-eth0
